anio_ocu,mes_ocu,día_ocu,hora_ocu,depto_ocu,edad_per,delito_com
2020,1,2,7,1,20,71
2020,1,2,20,22,14,71
2020,1,3,12,1,12,71
2020,1,3,14,1,16,71
2020,1,3,6,20,16,71
2020,1,3,6,20,17,71
2020,1,3,6,20,1,71
2020,1,3,12,5,18,71
2020,1,3,12,5,0,71
2020,1,3,12,16,15,71
2020,1,4,22,1,17,71
2020,1,4,16,1,13,71
2020,1,4,9,1,17,71
2020,1,4,18,1,14,71
2020,1,4,7,20,48,71
2020,1,4,22,19,16,71
2020,1,4,9,19,54,71
2020,1,4,8,8,15,71
2020,1,4,22,2,17,71
2020,1,4,10,2,21,71
2020,1,5,12,1,31,71
2020,1,5,12,1,8,71
2020,1,5,12,1,6,71
2020,1,5,12,1,1,71
2020,1,5,16,1,10,71
2020,1,5,16,1,22,71
2020,1,5,16,1,7,71
2020,1,5,12,1,15,71
2020,1,5,21,19,22,71
2020,1,5,10,15,14,71
2020,1,5,13,2,16,71
2020,1,5,1,18,14,71
2020,1,5,18,17,22,71
2020,1,5,7,4,31,71
2020,1,6,20,1,14,71
2020,1,6,14,1,15,71
2020,1,6,11,1,33,71
2020,1,6,20,1,12,71
2020,1,6,11,1,23,71
2020,1,6,9,1,73,71
2020,1,6,7,1,33,71
2020,1,6,23,5,16,71
2020,1,6,12,6,15,71
2020,1,6,9,4,27,71
2020,1,6,12,3,14,71
2020,1,7,22,1,12,71
2020,1,7,12,5,12,71
2020,1,7,19,11,21,71
2020,1,8,0,1,7,71
2020,1,8,0,1,8,71
2020,1,8,13,1,24,71
2020,1,8,13,1,1,71
2020,1,8,13,22,25,71
2020,1,8,13,22,0,71
2020,1,8,11,1,19,71
2020,1,8,17,9,22,71
2020,1,8,21,1,16,71
2020,1,8,21,1,0,71
2020,1,9,1,1,26,71
2020,1,9,11,1,15,71
2020,1,9,20,22,16,71
2020,1,9,1,9,19,71
2020,1,9,20,13,17,71
2020,1,9,12,8,15,71
2020,1,9,14,18,16,71
2020,1,10,14,1,16,71
2020,1,10,20,22,22,71
2020,1,10,20,22,3,71
2020,1,10,20,22,1,71
2020,1,10,5,22,15,71
2020,1,10,7,3,17,71
2020,1,11,1,1,18,71
2020,1,11,16,1,14,71
2020,1,11,18,5,27,71
2020,1,11,18,5,4,71
2020,1,11,15,3,15,71
2020,1,12,9,1,17,71
2020,1,12,13,1,17,71
2020,1,12,19,1,32,71
2020,1,12,16,17,16,71
2020,1,13,23,1,11,71
2020,1,13,7,5,999,71
2020,1,13,7,5,8,71
2020,1,13,14,15,3,71
2020,1,13,11,17,15,71
2020,1,13,18,17,14,71
2020,1,14,17,1,26,71
2020,1,14,23,1,16,71
2020,1,14,19,17,42,71
2020,1,14,12,4,13,71
2020,1,14,17,4,28,71
2020,1,15,11,1,15,71
2020,1,15,18,1,16,71
2020,1,15,15,3,17,71
2020,1,16,7,1,92,71
2020,1,16,11,20,3,71
2020,1,16,18,5,15,71
2020,1,16,8,11,17,71
2020,1,17,18,1,15,71
2020,1,17,18,1,15,71
2020,1,17,16,22,15,71
2020,1,17,15,18,999,71
2020,1,17,22,18,16,71
2020,1,17,15,18,47,71
2020,1,17,20,4,15,71
2020,1,18,3,1,17,71
2020,1,18,4,1,19,71
2020,1,18,23,3,17,71
2020,1,19,16,1,22,71
2020,1,19,11,5,24,71
2020,1,20,20,1,13,71
2020,1,20,8,1,12,71
2020,1,20,12,1,33,71
2020,1,20,12,22,30,71
2020,1,20,20,20,16,71
2020,1,20,18,5,21,71
2020,1,20,20,15,16,71
2020,1,20,14,2,68,71
2020,1,21,9,1,34,71
2020,1,21,9,1,8,71
2020,1,21,9,1,7,71
2020,1,21,17,5,16,71
2020,1,21,5,9,25,71
2020,1,22,2,1,20,71
2020,1,22,14,1,23,71
2020,1,23,19,1,3,71
2020,1,24,23,1,9,71
2020,1,24,22,1,23,71
2020,1,24,19,1,16,71
2020,1,24,21,1,1,71
2020,1,24,1,11,17,71
2020,1,24,10,12,16,71
2020,1,24,15,7,55,71
2020,1,24,8,4,19,71
2020,1,25,17,1,68,71
2020,1,25,15,1,69,71
2020,1,26,13,1,20,71
2020,1,26,14,1,16,71
2020,1,26,12,1,19,71
2020,1,26,14,1,48,71
2020,1,26,17,20,40,71
2020,1,26,12,5,51,71
2020,1,26,15,5,42,71
2020,1,26,13,12,14,71
2020,1,26,7,17,15,71
2020,1,26,21,7,14,71
2020,1,26,11,4,40,71
2020,1,27,22,4,34,71
2020,1,27,22,1,23,71
2020,1,27,12,1,22,71
2020,1,27,16,1,46,71
2020,1,28,16,1,30,71
2020,1,28,21,16,16,71
2020,1,28,16,2,11,71
2020,1,28,18,2,12,71
2020,1,28,15,17,37,71
2020,1,28,13,4,16,71
2020,1,28,18,4,14,71
2020,1,29,14,17,22,71
2020,1,29,23,4,21,71
2020,1,29,11,4,34,71
2020,1,30,15,1,13,71
2020,1,30,18,19,22,71
2020,1,30,5,2,27,71
2020,1,30,12,7,37,71
2020,1,31,21,1,14,71
2020,1,31,16,1,44,71
2020,1,31,16,1,13,71
2020,1,31,10,22,15,71
2020,2,1,5,1,30,71
2020,2,1,9,20,56,71
2020,2,1,9,16,5,71
2020,2,1,12,17,15,71
2020,2,1,12,17,0,71
2020,2,1,16,14,9,71
2020,2,2,17,1,15,71
2020,2,2,6,1,15,71
2020,2,2,8,1,20,71
2020,2,2,10,1,999,71
2020,2,2,17,1,17,71
2020,2,2,11,20,24,71
2020,2,2,14,5,999,71
2020,2,2,16,6,2,71
2020,2,2,7,13,29,71
2020,2,2,13,4,51,71
2020,2,3,17,1,95,71
2020,2,3,9,1,9,71
2020,2,3,20,1,16,71
2020,2,3,6,22,39,71
2020,2,3,15,17,47,71
2020,2,3,13,4,14,71
2020,2,4,13,1,11,71
2020,2,4,5,1,12,71
2020,2,4,7,22,13,71
2020,2,4,7,22,15,71
2020,2,4,10,2,16,71
2020,2,4,7,17,11,71
2020,2,4,10,7,25,71
2020,2,5,9,1,21,71
2020,2,5,9,1,0,71
2020,2,5,16,1,14,71
2020,2,5,8,2,20,71
2020,2,5,18,18,13,71
2020,2,5,14,4,12,71
2020,2,5,20,3,13,71
2020,2,6,21,1,15,71
2020,2,6,15,9,33,71
2020,2,6,23,12,10,71
2020,2,7,18,20,16,71
2020,2,7,17,19,26,71
2020,2,7,17,19,6,71
2020,2,7,17,19,4,71
2020,2,7,17,19,1,71
2020,2,7,10,5,21,71
2020,2,7,14,18,42,71
2020,2,7,19,18,16,71
2020,2,8,16,1,24,71
2020,2,8,10,1,53,71
2020,2,8,1,1,13,71
2020,2,8,1,1,14,71
2020,2,8,22,9,25,71
2020,2,8,20,9,16,71
2020,2,8,16,2,33,71
2020,2,8,9,17,45,71
2020,2,8,22,3,14,71
2020,2,9,3,1,18,71
2020,2,9,17,17,13,71
2020,2,9,20,4,78,71
2020,2,10,12,1,16,71
2020,2,10,20,1,7,71
2020,2,10,22,1,17,71
2020,2,10,23,1,16,71
2020,2,10,6,22,16,71
2020,2,10,13,22,17,71
2020,2,10,12,22,999,71
2020,2,10,16,20,61,71
2020,2,10,11,19,28,71
2020,2,10,13,19,23,71
2020,2,10,17,4,17,71
2020,2,10,21,4,47,71
2020,2,10,21,4,3,71
2020,2,11,0,1,14,71
2020,2,11,15,1,12,71
2020,2,11,20,1,11,71
2020,2,11,20,22,62,71
2020,2,11,16,11,999,71
2020,2,12,10,1,63,71
2020,2,12,12,20,25,71
2020,2,12,11,2,25,71
2020,2,13,12,1,4,71
2020,2,13,15,20,14,71
2020,2,13,18,5,17,71
2020,2,13,5,5,37,71
2020,2,13,13,5,16,71
2020,2,13,13,6,31,71
2020,2,13,5,15,44,71
2020,2,13,13,15,13,71
2020,2,13,13,15,13,71
2020,2,14,20,1,15,71
2020,2,14,11,19,42,71
2020,2,14,18,5,13,71
2020,2,14,21,6,22,71
2020,2,15,14,1,15,71
2020,2,15,12,1,17,71
2020,2,15,17,1,21,71
2020,2,15,20,1,15,71
2020,2,15,11,1,62,71
2020,2,15,23,22,0,71
2020,2,15,13,22,17,71
2020,2,15,9,19,15,71
2020,2,15,22,18,18,71
2020,2,15,5,18,20,71
2020,2,15,5,18,5,71
2020,2,16,18,1,23,71
2020,2,16,7,1,73,71
2020,2,16,10,1,21,71
2020,2,16,11,20,16,71
2020,2,16,6,19,35,71
2020,2,16,20,5,33,71
2020,2,16,9,5,18,71
2020,2,16,10,3,15,71
2020,2,17,15,1,18,71
2020,2,17,11,1,13,71
2020,2,17,10,1,22,71
2020,2,17,11,1,23,71
2020,2,17,11,1,3,71
2020,2,17,8,22,58,71
2020,2,17,10,6,40,71
2020,2,17,6,2,14,71
2020,2,17,8,2,70,71
2020,2,17,15,2,22,71
2020,2,18,6,1,33,71
2020,2,18,4,1,16,71
2020,2,18,13,1,13,71
2020,2,18,14,6,66,71
2020,2,18,12,18,13,71
2020,2,18,6,17,23,71
2020,2,18,13,14,2,71
2020,2,18,16,4,17,71
2020,2,19,14,1,14,71
2020,2,19,9,1,17,71
2020,2,19,4,20,14,71
2020,2,19,23,17,14,71
2020,2,19,4,4,57,71
2020,2,20,18,1,39,71
2020,2,20,13,1,22,71
2020,2,20,16,1,14,71
2020,2,20,10,20,14,71
2020,2,20,20,14,16,71
2020,2,21,12,1,80,71
2020,2,21,6,1,999,71
2020,2,21,22,1,18,71
2020,2,21,14,20,28,71
2020,2,22,22,1,15,71
2020,2,22,11,1,15,71
2020,2,22,22,1,47,71
2020,2,22,22,1,15,71
2020,2,22,0,1,13,71
2020,2,22,0,1,14,71
2020,2,22,14,21,15,71
2020,2,22,20,2,14,71
2020,2,22,0,17,16,71
2020,2,22,19,4,14,71
2020,2,23,22,1,15,71
2020,2,23,10,22,41,71
2020,2,23,10,20,23,71
2020,2,23,12,20,25,71
2020,2,23,11,20,12,71
2020,2,23,14,19,13,71
2020,2,23,13,11,31,71
2020,2,23,14,4,17,71
2020,2,24,12,1,14,71
2020,2,24,14,1,30,71
2020,2,24,21,1,16,71
2020,2,24,21,1,14,71
2020,2,24,13,22,44,71
2020,2,24,15,22,30,71
2020,2,24,10,19,54,71
2020,2,24,13,5,49,71
2020,2,24,18,18,13,71
2020,2,24,16,7,17,71
2020,2,24,12,4,21,71
2020,2,24,17,4,15,71
2020,2,25,21,1,22,71
2020,2,25,9,1,15,71
2020,2,25,14,1,16,71
2020,2,25,14,1,1,71
2020,2,25,21,8,13,71
2020,2,25,12,4,17,71
2020,2,25,12,4,10,71
2020,2,25,12,3,19,71
2020,2,26,15,1,16,71
2020,2,26,14,22,40,71
2020,2,26,10,20,16,71
2020,2,26,21,20,23,71
2020,2,26,20,15,14,71
2020,2,27,6,1,24,71
2020,2,27,6,1,9,71
2020,2,27,6,1,5,71
2020,2,27,6,1,1,71
2020,2,27,8,5,38,71
2020,2,27,0,11,16,71
2020,2,27,8,15,16,71
2020,2,27,8,15,0,71
2020,2,28,10,1,13,71
2020,2,28,9,1,13,71
2020,2,28,12,5,18,71
2020,2,28,9,9,17,71
2020,2,28,19,9,16,71
2020,2,29,9,1,13,71
2020,2,29,14,1,43,71
2020,2,29,13,1,15,71
2020,2,29,7,17,1,71
2020,3,1,23,1,9,71
2020,3,1,23,1,11,71
2020,3,1,21,1,13,71
2020,3,1,8,1,71,71
2020,3,1,10,20,18,71
2020,3,1,11,19,13,71
2020,3,1,15,9,2,71
2020,3,1,15,9,19,71
2020,3,1,8,18,78,71
2020,3,1,23,18,27,71
2020,3,1,14,4,19,71
2020,3,1,7,4,16,71
2020,3,2,22,1,11,71
2020,3,2,22,1,17,71
2020,3,2,11,1,16,71
2020,3,2,6,1,17,71
2020,3,2,21,1,15,71
2020,3,2,1,1,13,71
2020,3,2,18,22,15,71
2020,3,2,13,5,14,71
2020,3,2,8,9,17,71
2020,3,2,5,4,16,71
2020,3,3,13,1,17,71
2020,3,3,11,1,14,71
2020,3,3,8,19,15,71
2020,3,3,5,13,17,71
2020,3,4,13,1,29,71
2020,3,4,13,1,12,71
2020,3,4,5,20,19,71
2020,3,4,13,2,18,71
2020,3,4,18,2,27,71
2020,3,4,9,18,15,71
2020,3,4,16,17,45,71
2020,3,4,16,4,14,71
2020,3,5,1,1,16,71
2020,3,5,19,1,16,71
2020,3,5,1,1,14,71
2020,3,5,13,22,29,71
2020,3,5,13,22,3,71
2020,3,5,19,20,15,71
2020,3,5,2,5,15,71
2020,3,5,18,12,18,71
2020,3,5,18,12,11,71
2020,3,5,0,4,60,71
2020,3,5,7,4,22,71
2020,3,6,6,1,29,71
2020,3,6,11,1,17,71
2020,3,7,13,1,15,71
2020,3,7,1,22,23,71
2020,3,7,19,20,17,71
2020,3,7,10,10,13,71
2020,3,7,22,17,32,71
2020,3,7,18,20,15,71
2020,3,8,15,1,35,71
2020,3,8,15,1,9,71
2020,3,8,17,1,17,71
2020,3,8,15,2,15,71
2020,3,8,16,1,32,71
2020,3,8,20,1,34,71
2020,3,8,13,1,9,71
2020,3,8,0,5,16,71
2020,3,9,4,1,32,71
2020,3,9,4,1,20,71
2020,3,9,8,1,18,71
2020,3,9,15,1,15,71
2020,3,9,20,5,15,71
2020,3,9,8,10,12,71
2020,3,9,23,11,33,71
2020,3,10,23,1,16,71
2020,3,10,7,1,16,71
2020,3,10,6,22,16,71
2020,3,10,14,20,16,71
2020,3,10,14,20,14,71
2020,3,10,11,6,17,71
2020,3,10,12,17,3,71
2020,3,11,21,1,28,71
2020,3,11,15,1,22,71
2020,3,11,22,1,41,71
2020,3,11,10,22,16,71
2020,3,11,10,19,16,71
2020,3,11,16,9,14,71
2020,3,11,0,4,32,71
2020,3,12,14,1,34,71
2020,3,12,14,1,2,71
2020,3,12,14,1,1,71
2020,3,12,9,1,25,71
2020,3,12,21,1,17,71
2020,3,12,21,1,1,71
2020,3,12,4,22,32,71
2020,3,12,6,22,23,71
2020,3,12,8,20,26,71
2020,3,12,9,18,15,71
2020,3,12,9,18,0,71
2020,3,13,6,1,16,71
2020,3,13,14,1,18,71
2020,3,13,10,13,35,71
2020,3,13,10,13,13,71
2020,3,13,10,2,14,71
2020,3,13,19,14,55,71
2020,3,14,13,1,17,71
2020,3,14,0,1,18,71
2020,3,14,19,9,23,71
2020,3,14,17,2,20,71
2020,3,14,13,18,78,71
2020,3,14,20,4,14,71
2020,3,15,11,1,12,71
2020,3,15,13,1,12,71
2020,3,15,20,1,13,71
2020,3,15,8,1,13,71
2020,3,15,16,1,21,71
2020,3,15,0,2,15,71
2020,3,15,8,17,15,71
2020,3,15,17,17,15,71
2020,3,15,10,14,63,71
2020,3,16,21,1,15,71
2020,3,16,4,1,16,71
2020,3,16,15,22,21,71
2020,3,16,19,6,16,71
2020,3,16,22,16,13,71
2020,3,16,20,18,11,71
2020,3,16,15,18,33,71
2020,3,16,18,17,16,71
2020,3,16,16,7,16,71
2020,3,16,19,3,14,71
2020,3,17,15,1,36,71
2020,3,17,15,1,1,71
2020,3,17,20,1,17,71
2020,3,17,20,1,1,71
2020,3,17,4,1,15,71
2020,3,17,15,1,48,71
2020,3,17,15,1,3,71
2020,3,17,14,15,12,71
2020,3,18,17,20,24,71
2020,3,18,15,4,43,71
2020,3,18,12,18,34,71
2020,3,18,11,5,14,71
2020,3,19,13,2,36,71
2020,3,19,9,10,15,71
2020,3,19,22,1,20,71
2020,3,20,11,1,19,71
2020,3,20,15,1,29,71
2020,3,20,23,1,18,71
2020,3,20,18,15,58,71
2020,3,21,12,1,16,71
2020,3,21,10,20,28,71
2020,3,21,22,17,53,71
2020,3,22,15,1,9,71
2020,3,23,15,1,33,71
2020,3,23,12,2,16,71
2020,3,24,21,4,20,71
2020,3,25,1,1,55,71
2020,3,25,9,5,14,71
2020,3,26,6,6,13,71
2020,3,26,8,4,18,71
2020,3,27,10,1,16,71
2020,3,27,10,1,2,71
2020,3,27,19,17,16,71
2020,3,27,7,17,2,71
2020,3,28,7,1,49,71
2020,3,28,10,13,13,71
2020,3,29,11,1,87,71
2020,3,29,9,6,15,71
2020,3,30,12,4,50,71
2020,4,1,21,22,14,71
2020,4,1,11,1,28,71
2020,4,2,10,1,17,71
2020,4,2,17,1,14,71
2020,4,2,16,1,36,71
2020,4,3,12,1,43,71
2020,4,3,11,13,20,71
2020,4,3,21,17,69,71
2020,4,3,9,4,47,71
2020,4,3,14,19,63,71
2020,4,3,20,1,15,71
2020,4,4,15,1,36,71
2020,4,4,16,4,13,71
2020,4,5,23,1,16,71
2020,4,5,13,1,27,71
2020,4,5,13,1,5,71
2020,4,5,14,1,20,71
2020,4,5,21,22,14,71
2020,4,5,8,5,23,71
2020,4,5,16,2,15,71
2020,4,5,21,18,50,71
2020,4,5,17,3,24,71
2020,4,6,16,2,15,71
2020,4,6,16,5,13,71
2020,4,6,10,5,14,71
2020,4,6,13,12,17,71
2020,4,6,22,1,18,71
2020,4,7,15,1,30,71
2020,4,7,15,18,12,71
2020,4,7,11,7,12,71
2020,4,8,15,18,64,71
2020,4,9,12,5,14,71
2020,4,9,19,4,16,71
2020,4,9,6,3,16,71
2020,4,10,0,1,33,71
2020,4,11,10,1,22,71
2020,4,11,3,1,16,71
2020,4,12,13,19,13,71
2020,4,13,9,1,18,71
2020,4,13,5,21,13,71
2020,4,14,5,13,18,71
2020,4,14,16,1,16,71
2020,4,15,14,1,18,71
2020,4,15,17,1,16,71
2020,4,15,8,1,11,71
2020,4,16,14,1,22,71
2020,4,16,12,17,14,71
2020,4,17,13,3,26,71
2020,4,17,17,1,18,71
2020,4,17,17,1,27,71
2020,4,18,17,1,15,71
2020,4,18,12,1,24,71
2020,4,18,11,1,53,71
2020,4,18,8,19,52,71
2020,4,18,8,19,19,71
2020,4,18,8,19,38,71
2020,4,19,19,5,55,71
2020,4,19,19,11,30,71
2020,4,19,10,3,13,71
2020,4,20,10,1,17,71
2020,4,20,14,19,14,71
2020,4,20,11,5,14,71
2020,4,20,22,3,11,71
2020,4,21,13,1,17,71
2020,4,21,20,1,13,71
2020,4,21,16,1,75,71
2020,4,23,6,1,12,71
2020,4,23,6,1,1,71
2020,4,23,22,4,30,71
2020,4,24,8,1,13,71
2020,4,24,12,6,12,71
2020,4,24,9,17,0,71
2020,4,24,12,17,20,71
2020,4,24,15,17,17,71
2020,4,25,14,5,16,71
2020,4,25,5,18,16,71
2020,4,26,4,1,17,71
2020,4,26,22,17,999,71
2020,4,27,17,4,48,71
2020,4,27,1,1,14,71
2020,4,28,16,1,15,71
2020,4,28,11,5,15,71
2020,4,28,1,17,15,71
2020,4,29,8,20,15,71
2020,4,29,17,1,22,71
2020,4,30,16,5,21,71
2020,4,30,12,3,16,71
2020,4,30,22,1,47,71
2020,4,30,11,12,17,71
2020,1,1,17,1,25,79
2020,1,1,4,1,30,24
2020,1,1,10,1,29,79
2020,1,1,20,1,35,79
2020,1,1,20,1,35,79
2020,1,1,14,1,25,24
2020,1,1,2,21,22,79
2020,1,1,12,5,32,79
2020,1,1,16,5,37,24
2020,1,1,17,5,31,79
2020,1,1,12,5,20,24
2020,1,1,4,5,30,79
2020,1,1,18,13,24,79
2020,1,1,17,4,47,79
2020,1,2,11,1,35,79
2020,1,2,18,1,34,79
2020,1,2,20,20,24,24
2020,1,2,19,5,19,24
2020,1,2,22,5,24,24
2020,1,2,20,5,28,79
2020,1,2,16,5,50,24
2020,1,2,13,17,35,79
2020,1,3,7,1,31,79
2020,1,3,6,1,27,24
2020,1,3,12,1,19,79
2020,1,3,15,1,23,79
2020,1,3,12,1,27,79
2020,1,3,14,5,34,24
2020,1,3,19,5,54,79
2020,1,3,22,5,31,79
2020,1,3,20,5,32,24
2020,1,3,6,5,53,79
2020,1,3,14,16,999,79
2020,1,3,14,16,999,79
2020,1,3,17,4,33,79
2020,1,4,18,1,31,79
2020,1,4,10,1,22,79
2020,1,4,20,1,23,79
2020,1,4,10,1,38,79
2020,1,4,10,1,26,79
2020,1,4,19,1,41,79
2020,1,4,20,5,28,24
2020,1,4,15,5,34,79
2020,1,4,8,5,21,79
2020,1,4,22,17,41,79
2020,1,5,13,1,46,24
2020,1,5,2,1,40,79
2020,1,5,18,1,21,24
2020,1,5,8,1,30,79
2020,1,5,19,1,38,79
2020,1,5,19,5,18,24
2020,1,5,8,5,33,79
2020,1,5,14,5,48,79
2020,1,5,19,5,27,24
2020,1,5,2,5,40,79
2020,1,5,23,18,22,79
2020,1,6,20,1,29,24
2020,1,6,5,1,35,24
2020,1,6,17,1,50,79
2020,1,6,6,5,23,24
2020,1,6,12,5,36,24
2020,1,6,0,18,24,24
2020,1,6,9,18,30,79
2020,1,7,2,1,44,79
2020,1,7,11,1,37,79
2020,1,7,21,1,30,24
2020,1,7,19,1,38,79
2020,1,7,7,1,29,79
2020,1,7,19,1,27,79
2020,1,7,10,1,36,24
2020,1,7,12,1,21,24
2020,1,7,17,1,30,79
2020,1,7,4,5,36,24
2020,1,7,5,5,35,24
2020,1,7,22,5,22,24
2020,1,7,19,5,20,24
2020,1,7,19,5,42,24
2020,1,7,16,17,30,79
2020,1,7,18,4,43,79
2020,1,8,10,1,29,79
2020,1,8,0,1,22,24
2020,1,8,20,1,23,79
2020,1,8,20,20,26,24
2020,1,8,0,5,21,24
2020,1,8,14,5,24,79
2020,1,8,7,5,41,79
2020,1,8,7,9,55,79
2020,1,8,21,18,24,79
2020,1,8,22,18,41,79
2020,1,9,21,1,37,79
2020,1,9,5,1,20,79
2020,1,9,0,1,25,79
2020,1,9,12,1,21,24
2020,1,9,16,19,28,79
2020,1,9,6,5,31,24
2020,1,9,7,5,28,79
2020,1,9,9,5,28,79
2020,1,9,22,5,25,79
2020,1,9,15,5,40,79
2020,1,9,17,11,55,79
2020,1,9,15,17,30,79
2020,1,9,18,4,24,79
2020,1,10,19,1,30,79
2020,1,10,20,1,23,79
2020,1,10,23,1,28,79
2020,1,10,16,1,35,79
2020,1,10,15,5,26,79
2020,1,10,4,5,21,24
2020,1,10,22,5,30,79
2020,1,10,21,5,22,24
2020,1,10,9,18,36,79
2020,1,10,8,4,28,79
2020,1,11,21,1,38,24
2020,1,11,21,1,55,79
2020,1,11,23,1,58,24
2020,1,11,21,5,57,79
2020,1,11,22,5,20,79
2020,1,11,9,5,23,24
2020,1,11,19,18,44,79
2020,1,11,19,17,27,24
2020,1,12,13,1,29,79
2020,1,12,17,1,26,79
2020,1,12,4,1,35,24
2020,1,12,8,1,45,79
2020,1,12,20,1,26,79
2020,1,12,1,1,22,79
2020,1,12,21,20,20,24
2020,1,12,18,5,23,24
2020,1,12,20,5,49,24
2020,1,12,16,5,28,24
2020,1,12,11,13,27,79
2020,1,13,7,1,20,79
2020,1,13,10,1,37,79
2020,1,13,13,1,23,79
2020,1,13,18,1,30,79
2020,1,13,18,1,20,79
2020,1,13,9,1,26,79
2020,1,13,15,1,39,79
2020,1,13,23,1,28,79
2020,1,13,22,1,20,79
2020,1,13,22,1,22,79
2020,1,13,15,1,32,79
2020,1,13,21,1,27,79
2020,1,13,14,20,33,79
2020,1,13,12,19,22,79
2020,1,13,3,5,21,24
2020,1,13,20,5,24,24
2020,1,13,8,9,24,79
2020,1,13,6,18,53,79
2020,1,13,19,18,23,79
2020,1,13,16,4,25,79
2020,1,14,5,1,25,79
2020,1,14,10,1,32,79
2020,1,14,14,1,18,79
2020,1,14,22,1,21,24
2020,1,14,18,19,32,79
2020,1,14,13,5,31,79
2020,1,14,20,5,26,24
2020,1,14,19,6,24,24
2020,1,14,21,9,35,79
2020,1,15,9,1,72,79
2020,1,15,17,1,35,79
2020,1,15,20,1,30,79
2020,1,15,3,1,28,24
2020,1,15,17,1,24,79
2020,1,15,10,1,33,79
2020,1,15,16,1,23,79
2020,1,15,7,1,23,79
2020,1,15,19,20,31,24
2020,1,15,6,5,26,24
2020,1,15,15,5,38,24
2020,1,15,9,5,21,79
2020,1,15,8,5,31,24
2020,1,15,12,5,27,24
2020,1,15,22,5,37,24
2020,1,15,10,17,45,79
2020,1,15,13,4,44,79
2020,1,16,8,1,26,79
2020,1,16,6,1,37,79
2020,1,16,12,1,76,79
2020,1,16,21,1,20,24
2020,1,16,1,10,18,79
2020,1,16,16,2,62,24
2020,1,17,22,1,27,79
2020,1,17,21,1,27,79
2020,1,17,17,1,33,79
2020,1,17,9,22,36,79
2020,1,17,12,5,29,24
2020,1,17,19,5,29,24
2020,1,17,21,5,21,24
2020,1,17,21,5,28,24
2020,1,17,22,5,29,24
2020,1,17,21,5,41,79
2020,1,17,21,16,25,79
2020,1,17,22,18,30,24
2020,1,17,22,4,30,79
2020,1,18,7,1,24,79
2020,1,18,8,1,33,79
2020,1,18,13,1,27,24
2020,1,18,7,1,36,79
2020,1,18,14,1,22,79
2020,1,18,13,1,28,79
2020,1,18,0,1,37,24
2020,1,18,14,19,22,24
2020,1,18,22,5,22,24
2020,1,18,12,5,19,24
2020,1,18,18,10,32,24
2020,1,18,11,10,24,24
2020,1,19,22,1,51,79
2020,1,19,2,1,21,79
2020,1,19,17,1,23,24
2020,1,19,21,1,27,24
2020,1,19,11,1,27,24
2020,1,19,21,5,40,24
2020,1,19,5,5,30,24
2020,1,19,13,5,68,79
2020,1,19,18,5,38,79
2020,1,19,16,5,40,24
2020,1,19,18,5,27,79
2020,1,19,17,13,26,79
2020,1,20,18,1,28,24
2020,1,20,18,1,32,24
2020,1,20,18,1,22,24
2020,1,20,20,1,30,79
2020,1,20,20,1,25,24
2020,1,20,0,1,28,79
2020,1,20,0,1,29,79
2020,1,20,17,1,27,79
2020,1,20,19,1,29,79
2020,1,20,18,1,25,79
2020,1,20,17,1,22,24
2020,1,20,19,5,39,79
2020,1,20,9,18,999,24
2020,1,20,3,18,34,79
2020,1,20,16,17,35,24
2020,1,20,19,4,19,79
2020,1,21,8,1,27,79
2020,1,21,23,1,31,79
2020,1,21,22,1,22,79
2020,1,21,8,1,38,79
2020,1,21,17,1,36,24
2020,1,21,21,1,22,79
2020,1,21,10,22,24,24
2020,1,21,13,5,21,24
2020,1,21,11,5,22,24
2020,1,21,20,5,35,24
2020,1,21,23,18,39,79
2020,1,21,15,14,26,79
2020,1,21,15,14,18,79
2020,1,22,11,1,24,79
2020,1,22,15,1,41,79
2020,1,22,0,1,27,79
2020,1,22,15,1,33,79
2020,1,22,3,1,30,24
2020,1,22,7,1,28,79
2020,1,22,22,1,25,79
2020,1,22,10,20,21,79
2020,1,22,17,5,21,79
2020,1,22,14,3,49,79
2020,1,23,9,1,36,79
2020,1,23,19,1,27,79
2020,1,23,21,1,43,79
2020,1,23,23,1,38,79
2020,1,23,17,19,21,79
2020,1,23,3,5,62,79
2020,1,23,5,18,19,79
2020,1,23,10,18,17,79
2020,1,23,22,14,20,79
2020,1,23,17,4,42,79
2020,1,24,8,1,25,24
2020,1,24,8,1,17,79
2020,1,24,10,1,23,79
2020,1,24,8,1,25,79
2020,1,24,18,1,37,79
2020,1,24,8,19,30,79
2020,1,24,18,5,40,24
2020,1,24,22,5,27,24
2020,1,24,20,5,27,24
2020,1,24,20,5,23,24
2020,1,24,19,5,25,24
2020,1,24,21,18,51,79
2020,1,24,8,4,37,79
2020,1,25,21,1,22,79
2020,1,25,19,1,32,79
2020,1,25,14,1,21,79
2020,1,25,22,1,26,79
2020,1,25,13,1,21,79
2020,1,25,19,1,42,79
2020,1,25,3,5,24,79
2020,1,25,8,18,46,79
2020,1,25,21,18,26,24
2020,1,26,22,1,23,79
2020,1,26,21,1,21,79
2020,1,26,12,1,23,79
2020,1,26,9,1,48,79
2020,1,26,21,1,20,79
2020,1,26,2,22,27,79
2020,1,26,20,20,19,24
2020,1,26,12,5,55,24
2020,1,26,19,5,27,79
2020,1,26,14,9,999,79
2020,1,26,10,18,17,24
2020,1,27,9,1,47,79
2020,1,27,19,1,32,79
2020,1,27,6,1,24,79
